web_scraper_order,web_scraper_start_url,nombre_del_hotel,nombre_usuario,nacionalidad,detalles_hab,noches,personas,comentario_general,positivo,negativo,nota,fecha,nota_personal,nota_confort,nota_wifi,nota_instalaciones_servicios,nota_calidad_precio,nota_limpieza,nota_ubicacion,nota_media_resenas,comentario_media_hotel
1776377680-3705,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Claudia,España,Litera en habitación compartida mixta de 12 camas,2 noches ·,En grupo,Muy bien,"La habitación era muy espaciosa y el cajón lo suficientemente grande. Me gustó que las literas tuvieran cortina. El desayuno completo: huevos cocidos, tomate, bollería, café, leche, bebida vegetal, tés, pan, embutido, queso...
Había varios baños individuales y duchas. En la zona de duchas había bastante espacio.",,"9,0",Fecha del comentario: 3 de agosto de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3706,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Fiorela,Argentina,Litera en habitación compartida mixta de 12 camas,3 noches ·,Persona que viaja sola,Bien,"La cocina está muy equipada, la sala común es bastante grande. Las camas son cómodas","Las habitaciones son mixtas, y los baños están lejos de ellas","7,0",Fecha del comentario: 2 de agosto de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3707,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Esteban,Colombia,Litera en habitación compartida mixta de 12 camas,1 noche ·,Persona que viaja sola,VACACIONES!,"En general todo bien, buena ubicación.",,"9,0",Fecha del comentario: 1 de agosto de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3708,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Sol,Argentina,Litera en una habitación compartida femenina,1 noche ·,Persona que viaja sola,Estadía comoda,La atencion al cliente,Hubo un intercambio de camas y de los cajones para la ropa! Mi cajon estaba en otra cama!,"9,0",Fecha del comentario: 31 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3709,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Miriam,España,Litera en una habitación compartida femenina,1 noche ·,En familia,muy bien con todos los servicios serga,todo,la vitro va lenta,"9,0",Fecha del comentario: 29 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3710,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Noelia,España,Litera en dormitorio compartido mixto con 10 camas,2 noches ·,En grupo,Reseña,El personal es estupendo.,El aire acondicionado está siempre bastante alto en la habitación.,"8,0",Fecha del comentario: 29 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3711,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Jose,España,Litera en habitación compartida mixta de 12 camas,3 noches ·,Persona que viaja sola,Bien,Muy buen ambiente!!!,Instalación algo vieja,"7,0",Fecha del comentario: 29 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3712,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Eusebi,España,Litera en dormitorio compartido mixto con 10 camas,4 noches ·,Persona que viaja sola,Bien,"Muy buena ubicación, habitaciones amplias. El desayuno es adecuado.",,"7,0",Fecha del comentario: 26 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3713,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Esteban,Francia,Litera en una habitación compartida femenina,2 noches ·,En pareja,Muy recomendable,Limpieza,,"8,0",Fecha del comentario: 21 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3714,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Adriana,España,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,Recomiendo,"Hay aire acondicionado en las habitaciones, se agradece. Esta muy cerca del centro y de todo el casco historico de la ciudad. Y es un puntazo que puedas desayunar (incluido)","Los lavabos estan solo en un lado del pasillo, y en la zona comun de las habitacio es hacia mucha calor, faltaria un aire o algo","7,0",Fecha del comentario: 21 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3715,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Angel,España,Litera en habitación compartida mixta de 12 camas,2 noches ·,Persona que viaja sola,Bastante bien y muy barato,El precio,"No tenían servicio de Restaurante
No tenían televisión","8,0",Fecha del comentario: 17 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3716,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Mario,España,Litera en habitación compartida mixta de 12 camas,3 noches ·,Persona que viaja sola,Fantástico,"La ubicación excelente, la cama muy buena.
El desayuno un poco flojo",,"9,0",Fecha del comentario: 10 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3717,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Marielcardozo08,Uruguay,Cama en habitación compartida mixta de 6 camas,1 noche ·,Persona que viaja sola,Fantástico,Muy buena atención en la recepción,,"9,0",Fecha del comentario: 8 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3718,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Noir,Argentina,Cama en habitación compartida mixta de 6 camas,2 noches ·,Persona que viaja sola,"Buena relación precio-calidad, limpio y amplio. El desayuno es muy completo","Habitaciones amplias, el desayuno es muy completo",Hacía calor en las habitaciones poca ventilación,"8,0",Fecha del comentario: 4 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3719,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Raquel,España,Litera en una habitación compartida femenina,4 noches ·,Persona que viaja sola,Volveré seguro!!,El desayuno fantástico! Reponen continuamente y nunca falta de nada! La ubicación mejor imposible!,"Quizás el sistema para abrir la puerta de la habitación, pero por decir algo...","8,0",Fecha del comentario: 4 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3720,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Maria,Dinamarca,Litera en una habitación compartida femenina,1 noche ·,En grupo,Muy bien,Excelente ubicacion buen desayuno por precio razonable,,"8,0",Fecha del comentario: 3 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3721,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Erika,México,Cama en habitación compartida mixta de 8 camas,2 noches ·,Persona que viaja sola,dos noche,"ubicacion
personal",frio en la habitacion,"7,0",Fecha del comentario: 2 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3722,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Marielcardozo08,Uruguay,Litera en habitación compartida mixta de 12 camas,1 noche ·,En familia,Fantástico,"Muy buen ambiente. El desayuno muy completo 
Las camas cómodas",,"9,0",Fecha del comentario: 1 de julio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3723,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Ruby,Colombia,Cama en habitación compartida mixta de 4 camas,4 noches ·,En pareja,River Hostel Bonito,"La amplitud del sitio, y la amabilidad del personal, nos quedamos en literas y tienen muy buenos colchones, y la paella que obsequiaron.","Que no hay toallas, faltaban un par de sillas en la habitacion.
En la habitación no había aire acondicionado, sino un ventilador, en lo personal no nos molestó, lo comentamos por si hay personas que les guste más el aire acondicionado.","9,0",Fecha del comentario: 29 de junio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3724,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Maria,España,Litera en dormitorio compartido mixto con 10 camas,1 noche ·,En pareja,Buena experiencia en General,"Me encantó su ubicación, sus vistas, un lugar demasiado céntrico y relación calidad-precio acorde. El café gratis fue un punto extra a mi experiencia, puesto que soy super coffee lover.  La cocina muy bien equipada para poder preparar comida healthy. Duchas siempre con agua bien caliente y sin problema. Buen ambiente en general. Las camas son muy cómodas puesto que son colchón y no colchonetas.","Que cerrasen la cocina, la zona chill y comedor por la noche puesto que si tienes hambre o te apetece tomar algo caliente, no dispones de ello. No tener la seguridad necesaria a la hora de que cualquier persona pueda entrar al hostal sin necesidad de identificarse como huésped. Necesitaba tener un poco de aire acondicionado funcionando en las habitaciones.","8,0",Fecha del comentario: 25 de junio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3725,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Romina,Uruguay,Litera en una habitación compartida femenina,2 noches ·,Persona que viaja sola,Muy recomendable,La comodidad de la habitación femenina y los baños es decir las duchas súper bien. La gente super bien y el personal muy amable.,"Mi Locker lo agarro otra chica porque el de ella estab roto, dijeron que lo iban a arreglar pero no lo arreglaron 
Por lo que no podía trancarlo. Agregué una noche más luego y tuve que pasarle a habitación compartida, y las instalaciones no son tan cómodas pero bien igual, el Locker tampoco cierra bien","9,0",Fecha del comentario: 25 de junio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3726,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Maikoll,Argentina,Litera en dormitorio compartido mixto con 10 camas,2 noches ·,En grupo,Fantástico,La ubicación,Hacia calor en la habitación,"9,0",Fecha del comentario: 22 de junio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
1776377680-3727,https://www.booking.com/hotel/es/the-river-hostel.es.html?aid=311984&label=the-river-hostel-pVbZ2u5Z4riHHBXVx2YG%2AAS393160854925%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-204448223128%3Alp9207743%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YTQUGSsRwx9_3qo3uPTHyoo&sid=e0273f6555d680859423d757f926d3cf&dest_id=-406131&dest_type=city&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1776365063&srpvid=689691cedfc51484&type=total&ucfs=1&,The River Hostel,Facundo,Uruguay,Litera en dormitorio compartido mixto con 10 camas,2 noches ·,Persona que viaja sola,"Excelente atención, muy buenas instalaciones y ubicado en un lindo barrio.","La comodidad de los cuartos, de los espacios de guardado, el tamaño de las camas y lo amplio de los baños.
La cocina y el espacio comedor bien diseñados y funcionales.",Todo ok,"9,0",Fecha del comentario: 19 de junio de 2024,"8,9","8,3","8,2","8,3","8,6","8,4","9,1","8,2",Muy bien
